name,value
input1230_7_10,\w+[^\S](.)[[:xdigit:]]\b[o-x](\D$)\<\%{1}\>|
input1230_8,\w+[^\S](.)[[:xdigit:]]\b[o-z](\D$)\<\%\>|
input1230_8_1,\w+[^\S](.)[[:xdigit:]]\b[qrvuzotxyspw](\D$)\<\%\>|
input1230_8_7,\w+[^\S](.)[[:xdigit:]]\b[o-y](\D$)\<\%\>|
input1230_8_10,\w+[^\S](.)[[:xdigit:]]\b[o-z](\D$)\<\%+\>|
input1230_10,\w+[^\S](.)[[:xdigit:]]\b[o-y](\D$)\<\%+\>|
input1230_10_1,\w+[^\S](.)[[:xdigit:]]\b[xwoyrspvtqu](\D$)\<\%{1}\>|
input1230_10_7,\w+[^\S](.)[[:xdigit:]]\b[o-x](\D$)\<\%{1}\>|
input1230_10_8,\w+[^\S](.)[[:xdigit:]]\b[o-z](\D$)\<\%{1}\>|
input1294,"[[:upper:]n-u\,\w\D\s.]"
input1294_9,"[[:upper:]n-u\,\w\D\s.]|[[:digit:]]"
input1294_9_9,"[[:upper:]n-u\,\w\D\s.]|[[:digit:]]|[[:digit:]]"
input1347,[^[:upper:]1-2only\w\d\s.]
input1347_9,[^[:upper:]1-2only\w\d\s.]|[[:digit:]]
input1347_9_9,[^[:upper:]1-2only\w\d\s.]|[[:digit:]]|[[:digit:]]
input1401,[^[:lower:]1-4\=\w\d\S.]
input1401_9,[^[:lower:]1-4\=\w\d\S.]|[[:digit:]]
input1401_9_9,[^[:lower:]1-4\=\w\d\S.]|[[:digit:]]|[[:digit:]]
input1429,[[:xdigit:]7-879\W\D\s.]
input1429_9,[[:xdigit:]7-879\W\D\s.]|[[:digit:]]
input1429_9_9,[[:xdigit:]7-879\W\D\s.]|[[:digit:]]|[[:digit:]]
input1437,[[:space:]c-jbin\W\d\S.]
input1437_9,[[:space:]c-jbin\W\d\S.]|[[:digit:]]
input1437_9_9,[[:space:]c-jbin\W\d\S.]|[[:digit:]]|[[:digit:]]
input1528,[[:punct:]C-D\~\W\d\S.]
input1528_9,[[:punct:]C-D\~\W\d\S.]|[[:digit:]]
input1528_9_9,[[:punct:]C-D\~\W\d\S.]|[[:digit:]]|[[:digit:]]
input1564,"(.\>)([\d])([G-X])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_1,"(.\>)([\d])([HILPUNSRGOMVWKQJTX])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_1_3,"(.\>)([\d])([P]|[L]|[J]|[M]|[W]|[X]|[R]|[K]|[U]|[N]|[G]|[S]|[V]|[Q]|[T]|[H]|[O]|[I])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_1_10,"(.\>)([\d])([PLJMWXRKUNGSVQTHOI])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_1_12,"(.\>)([\d])([PLJMWXRKUNGSVQTHOI])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_2,"(.\>)([\d])(G|S|W|U|T|H|X|N|Q|V|R|K|J|O|I|P|L|M)\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_2_10,"(.\>)([\d])(T|S|H|P|G|M|J|V|N|R|U|Q|X|O|K|W|L|I)\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_2_12,"(.\>)([\d])(T|S|H|P|G|M|J|V|N|R|U|Q|X|O|K|W|L|I)\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_4,"(.\>)([\d])([G-H]|[I-X])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_4_1,"(.\>)([\d])([HG]|[I-X])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_4_7,"(.\>)([\d])([G-G]|[I-X])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_4_8,"(.\>)([\d])([G-I]|[I-X])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_4_12,"(.\>)([\d])([G-H]|[I-X])\s{2,}(^...)\b[[:alpha:]]\w|"
input1564_7,"(.\>)([\d])([G-W])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_7_1,"(.\>)([\d])([JNIOQVLURPTGHWKMS])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_7_2,"(.\>)([\d])(W|R|M|K|I|J|V|N|H|G|S|U|L|Q|O|T|P)\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_7_4,"(.\>)([\d])([G-H]|[I-W])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_7_7,"(.\>)([\d])([G-V])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_7_8,"(.\>)([\d])([G-X])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_7_12,"(.\>)([\d])([G-W])\s{2,}(^...)\b[[:alpha:]]\w|"
input1564_8,"(.\>)([\d])([G-Y])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_8_1,"(.\>)([\d])([RHIULYNTXPKGOWMSJVQ])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_8_2,"(.\>)([\d])(N|J|H|S|X|K|I|T|R|P|V|Q|G|O|Y|M|W|U|L)\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_8_4,"(.\>)([\d])([G-H]|[I-Y])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_8_7,"(.\>)([\d])([G-X])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_8_8,"(.\>)([\d])([G-Z])\s{2,}(^\\$)\b[[:alpha:]]\w|"
input1564_8_12,"(.\>)([\d])([G-Y])\s{2,}(^...)\b[[:alpha:]]\w|"
input1564_12,"(.\>)([\d])([G-X])\s{2,}(^...)\b[[:alpha:]]\w|"
input1564_12_1,"(.\>)([\d])([LJNOWXUHSKMVIQRTGP])\s{2,}(^...)\b[[:alpha:]]\w|"
input1564_12_2,"(.\>)([\d])(M|H|L|J|W|S|Q|G|O|R|I|U|V|T|N|K|P|X)\s{2,}(^...)\b[[:alpha:]]\w|"
input1564_12_4,"(.\>)([\d])([G-H]|[I-X])\s{2,}(^...)\b[[:alpha:]]\w|"
input1564_12_7,"(.\>)([\d])([G-W])\s{2,}(^...)\b[[:alpha:]]\w|"
input1564_12_8,"(.\>)([\d])([G-Y])\s{2,}(^...)\b[[:alpha:]]\w|"
input1606,[[:upper:]A-D\\$\W\D\S.]
input1606_9,[[:upper:]A-D\\$\W\D\S.]|[[:digit:]]
input1606_9_9,[[:upper:]A-D\\$\W\D\S.]|[[:digit:]]|[[:digit:]]
input1647,[[:alpha:]a-w\/\W\d\S.]
input1647_9,[[:alpha:]a-w\/\W\d\S.]|[[:digit:]]
input1647_9_9,[[:alpha:]a-w\/\W\d\S.]|[[:digit:]]|[[:digit:]]
input1662,[[:xdigit:]4-94545\W\d\s.]
input1662_9,[[:xdigit:]4-94545\W\d\s.]|[[:digit:]]
input1662_9_9,[[:xdigit:]4-94545\W\d\s.]|[[:digit:]]|[[:digit:]]
input1668,"[^[:upper:]L-U\""\w\d\s.]"
input1668_9,"[^[:upper:]L-U\""\w\d\s.]|[[:digit:]]"
input1668_9_9,"[^[:upper:]L-U\""\w\d\s.]|[[:digit:]]|[[:digit:]]"
input1818,[[:alnum:]D-Pbarus\W\D\s.]
input1818_9,[[:alnum:]D-Pbarus\W\D\s.]|[[:digit:]]
input1818_9_9,[[:alnum:]D-Pbarus\W\D\s.]|[[:digit:]]|[[:digit:]]
input1935,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>
input1935_1,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[sqotmprn]\>
input1935_1_9,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[qstmonpr]\>|[[:digit:]]
input1935_1_10,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[qstmonpr]\>
input1935_1_12,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[qstmonpr]\>
input1935_7,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-s]\>
input1935_7_1,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[nsmqorp]\>
input1935_7_7,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-r]\>
input1935_7_8,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>
input1935_7_9,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-s]\>|[[:digit:]]
input1935_7_10,(^\D$)(febrina{1})\B.|\s([^\W])([[:xdigit:]]?)\<[m-s]\>
input1935_7_12,(^\D$)(.......)\B.|\s([^\W])([[:xdigit:]]?)\<[m-s]\>
input1935_8,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-u]\>
input1935_8_1,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[punotsmqr]\>
input1935_8_7,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>
input1935_8_8,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-v]\>
input1935_8_9,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-u]\>|[[:digit:]]
input1935_8_10,(^\D$)(febrina{1})\B.|\s([^\W])([[:xdigit:]]?)\<[m-u]\>
input1935_8_12,(^\D$)(.......)\B.|\s([^\W])([[:xdigit:]]?)\<[m-u]\>
input1935_9,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>|[[:digit:]]
input1935_9_1,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[pmnotsrq]\>|[[:digit:]]
input1935_9_7,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-s]\>|[[:digit:]]
input1935_9_8,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-u]\>|[[:digit:]]
input1935_9_9,(^\D$)(febrina)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>|[[:digit:]]|[[:digit:]]
input1935_9_10,(^\D$)(febrina+)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>|[[:digit:]]
input1935_9_12,(^\D$)(.......)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>|[[:digit:]]
input1935_10,(^\D$)(febrina+)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>
input1935_10_1,(^\D$)(febrina+)\B.|\s([^\W])([[:xdigit:]]?)\<[nmsrqtpo]\>
input1935_10_7,(^\D$)(febrina+)\B.|\s([^\W])([[:xdigit:]]?)\<[m-s]\>
input1935_10_8,(^\D$)(febrina+)\B.|\s([^\W])([[:xdigit:]]?)\<[m-u]\>
input1935_10_9,(^\D$)(febrina+)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>|[[:digit:]]
input1935_10_12,(^\D$)(.......+)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>
input1935_12,(^\D$)(.......)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>
input1935_12_1,(^\D$)(.......)\B.|\s([^\W])([[:xdigit:]]?)\<[psomnrtq]\>
input1935_12_7,(^\D$)(.......)\B.|\s([^\W])([[:xdigit:]]?)\<[m-s]\>
input1935_12_8,(^\D$)(.......)\B.|\s([^\W])([[:xdigit:]]?)\<[m-u]\>
input1935_12_9,(^\D$)(.......)\B.|\s([^\W])([[:xdigit:]]?)\<[m-t]\>|[[:digit:]]
input2017,.?\s\B[4-5]\B|(\W)\<not[[:alnum:]]$([\D])
input2017_1,.?\s\B[45]\B|(\W)\<not[[:alnum:]]$([\D])
input2017_1_9,.?\s\B[54]\B|(\W)\<not[[:alnum:]]$([\D])|[[:digit:]]
input2017_1_10,.?\s\B[54]\B|(\W)\<not[[:alnum:]]$([\D])
input2017_1_12,.?\s\B[54]\B|(\W)\<not[[:alnum:]]$([\D])
input2017_8,.?\s\B[4-6]\B|(\W)\<not[[:alnum:]]$([\D])
input2017_8_1,.?\s\B[654]\B|(\W)\<not[[:alnum:]]$([\D])
input2017_8_7,.?\s\B[4-5]\B|(\W)\<not[[:alnum:]]$([\D])
input2017_8_8,.?\s\B[4-7]\B|(\W)\<not[[:alnum:]]$([\D])
input2017_8_9,.?\s\B[4-6]\B|(\W)\<not[[:alnum:]]$([\D])|[[:digit:]]
input2017_8_12,.?\s\B[4-6]\B|(\W)\<...[[:alnum:]]$([\D])
input2017_9,.?\s\B[4-5]\B|(\W)\<not[[:alnum:]]$([\D])|[[:digit:]]
input2017_9_1,.?\s\B[54]\B|(\W)\<not[[:alnum:]]$([\D])|[[:digit:]]
input2017_9_8,.?\s\B[4-6]\B|(\W)\<not[[:alnum:]]$([\D])|[[:digit:]]
input2017_9_9,.?\s\B[4-5]\B|(\W)\<not[[:alnum:]]$([\D])|[[:digit:]]|[[:digit:]]
input2017_9_12,.?\s\B[4-5]\B|(\W)\<...[[:alnum:]]$([\D])|[[:digit:]]
input2017_12,.?\s\B[4-5]\B|(\W)\<...[[:alnum:]]$([\D])
input2017_12_1,.?\s\B[54]\B|(\W)\<...[[:alnum:]]$([\D])
input2017_12_8,.?\s\B[4-6]\B|(\W)\<...[[:alnum:]]$([\D])
input2017_12_9,.?\s\B[4-5]\B|(\W)\<...[[:alnum:]]$([\D])|[[:digit:]]
input2128,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-S])\2(.$)
input2128_1,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([PSRQ])\2(.$)
input2128_1_3,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([R]|[S]|[P]|[Q])\2(.$)
input2128_1_9,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([RSPQ])\2(.$)|[[:digit:]]
input2128_1_10,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([RSPQ])\2(.$)
input2128_1_12,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([RSPQ])\2(.$)
input2128_2,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b(S|P|Q|R)\2(.$)
input2128_2_9,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b(S|R|P|Q)\2(.$)|[[:digit:]]
input2128_2_10,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b(S|R|P|Q)\2(.$)
input2128_2_12,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b(S|R|P|Q)\2(.$)
input2128_4,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-Q]|[R-S])\2(.$)
input2128_4_1,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([QP]|[R-S])\2(.$)
input2128_4_8,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-R]|[R-S])\2(.$)
input2128_4_9,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-Q]|[R-S])\2(.$)|[[:digit:]]
input2128_4_12,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-Q]|[R-S])\2(.$)
input2128_7,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-R])\2(.$)
input2128_7_1,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([PQR])\2(.$)
input2128_7_2,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b(P|R|Q)\2(.$)
input2128_7_4,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-Q]|[R-R])\2(.$)
input2128_7_7,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-Q])\2(.$)
input2128_7_8,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-S])\2(.$)
input2128_7_9,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-R])\2(.$)|[[:digit:]]
input2128_7_12,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-R])\2(.$)
input2128_8,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-T])\2(.$)
input2128_8_1,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([TRPQS])\2(.$)
input2128_8_2,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b(Q|T|S|P|R)\2(.$)
input2128_8_4,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-Q]|[R-T])\2(.$)
input2128_8_7,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-S])\2(.$)
input2128_8_8,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-U])\2(.$)
input2128_8_9,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-T])\2(.$)|[[:digit:]]
input2128_8_12,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-T])\2(.$)
input2128_9,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-S])\2(.$)|[[:digit:]]
input2128_9_1,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([PRQS])\2(.$)|[[:digit:]]
input2128_9_2,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b(Q|R|S|P)\2(.$)|[[:digit:]]
input2128_9_4,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-Q]|[R-S])\2(.$)|[[:digit:]]
input2128_9_7,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-R])\2(.$)|[[:digit:]]
input2128_9_8,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-T])\2(.$)|[[:digit:]]
input2128_9_9,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)main\b([P-S])\2(.$)|[[:digit:]]|[[:digit:]]
input2128_9_12,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-S])\2(.$)|[[:digit:]]
input2128_12,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-S])\2(.$)
input2128_12_1,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([QSRP])\2(.$)
input2128_12_2,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b(S|P|R|Q)\2(.$)
input2128_12_4,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-Q]|[R-S])\2(.$)
input2128_12_7,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-R])\2(.$)
input2128_12_8,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-T])\2(.$)
input2128_12_9,([^\S])(\<[[:alpha:]]\>)(\W?)|(\D)....\b([P-S])\2(.$)|[[:digit:]]
input2151,[[:space:]f-lusr\W\D\S.]
input2151_9,[[:space:]f-lusr\W\D\S.]|[[:digit:]]
input2151_9_9,[[:space:]f-lusr\W\D\S.]|[[:digit:]]|[[:digit:]]
input2181,[^[:cntrl:]5-8\`\w\D\S.]
input2181_9,[^[:cntrl:]5-8\`\w\D\S.]|[[:digit:]]
input2181_9_9,[^[:cntrl:]5-8\`\w\D\S.]|[[:digit:]]|[[:digit:]]
input2225,(\S)([^abarus])(\B[g-s])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_1,(\S)([^abarus])(\B[jmkhgiqlsporn])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_1_9,(\S)([^abarus])(\B[higskpljqmorn])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)|[[:digit:]]
input2225_1_10,(\S)([^abarus])(\B[higskpljqmorn])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_1_12,(\S)([^abarus])(\B[higskpljqmorn])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_7,(\S)([^abarus])(\B[g-r])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_7_1,(\S)([^abarus])(\B[glkrpohimqnj])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_7_7,(\S)([^abarus])(\B[g-q])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_7_8,(\S)([^abarus])(\B[g-s])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_7_9,(\S)([^abarus])(\B[g-r])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)|[[:digit:]]
input2225_8,(\S)([^abarus])(\B[g-t])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_8_1,(\S)([^abarus])(\B[imtqpgohslkrnj])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_8_7,(\S)([^abarus])(\B[g-s])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_8_8,(\S)([^abarus])(\B[g-u])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)
input2225_8_9,(\S)([^abarus])(\B[g-t])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)|[[:digit:]]
input2225_9,(\S)([^abarus])(\B[g-s])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)|[[:digit:]]
input2225_9_1,(\S)([^abarus])(\B[iqognshrjkpml])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)|[[:digit:]]
input2225_9_7,(\S)([^abarus])(\B[g-r])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)|[[:digit:]]
input2225_9_8,(\S)([^abarus])(\B[g-t])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)|[[:digit:]]
input2225_9_9,(\S)([^abarus])(\B[g-s])(^[[:punct:]])(\<\w\>)\1|(\D*)(.)|[[:digit:]]|[[:digit:]]
input2258,[^[:punct:]i-mline\W\D\s.]
input2258_9,[^[:punct:]i-mline\W\D\s.]|[[:digit:]]
input2258_9_9,[^[:punct:]i-mline\W\D\s.]|[[:digit:]]|[[:digit:]]
input2283,[[:digit:]t-ynot\w\D\s.]
input2283_9,[[:digit:]t-ynot\w\D\s.]|[[:digit:]]
input2283_9_9,[[:digit:]t-ynot\w\D\s.]|[[:digit:]]|[[:digit:]]
input2304,[[:space:]o-z\_\w\D\s.]
input2304_9,[[:space:]o-z\_\w\D\s.]|[[:digit:]]
input2304_9_9,[[:space:]o-z\_\w\D\s.]|[[:digit:]]|[[:digit:]]
input2371,[^[:xdigit:]a-p\|\W\D\s.]
input2371_9,[^[:xdigit:]a-p\|\W\D\s.]|[[:digit:]]
input2371_9_9,[^[:xdigit:]a-p\|\W\D\s.]|[[:digit:]]|[[:digit:]]
input2529,"[^[:punct:]0-9\,\W\d\s.]"
input2529_9,"[^[:punct:]0-9\,\W\d\s.]|[[:digit:]]"
input2529_9_9,"[^[:punct:]0-9\,\W\d\s.]|[[:digit:]]|[[:digit:]]"
input2567,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-Y]$)\1|"
input2567_1,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([VUWQYSTPXR]$)\1|"
input2567_1_10,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([STWQRXPYUV]$)\1|"
input2567_1_12,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([STWQRXPYUV]$)\1|"
input2567_7,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-X]$)\1|"
input2567_7_1,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([RSUQVWTXP]$)\1|"
input2567_7_7,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-W]$)\1|"
input2567_7_8,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-Y]$)\1|"
input2567_7_10,"\b\/{1}\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-X]$)\1|"
input2567_8,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-Z]$)\1|"
input2567_8_1,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([TWZRYUXPSQV]$)\1|"
input2567_8_7,"\b\/\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-Y]$)\1|"
input2567_8_10,"\b\/+\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-Z]$)\1|"
input2567_10,"\b\/+\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-Y]$)\1|"
input2567_10_1,"\b\/+\b.\D[[:punct:]]\>[^\w]\s{2,2}([SRPWQVYXTU]$)\1|"
input2567_10_7,"\b\/+\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-X]$)\1|"
input2567_10_8,"\b\/+\b.\D[[:punct:]]\>[^\w]\s{2,2}([P-Z]$)\1|"
input2572,[[:cntrl:]m-uHello\W\d\S.]
input2572_9,[[:cntrl:]m-uHello\W\d\S.]|[[:digit:]]
input2572_9_9,[[:cntrl:]m-uHello\W\d\S.]|[[:digit:]]|[[:digit:]]
input2675,[[:digit:]5-7\/\W\D\s.]
input2675_9,[[:digit:]5-7\/\W\D\s.]|[[:digit:]]
input2675_9_9,[[:digit:]5-7\/\W\D\s.]|[[:digit:]]|[[:digit:]]
input2696,(.\B)(\S)(\\\\?)(\D)([e-z]$)|([^[:upper:]])(\<\w)
input2696_1,(.\B)(\S)(\\\\?)(\D)([otngeljiwyqhskmzfuvxrp]$)|([^[:upper:]])(\<\w)
input2696_1_9,(.\B)(\S)(\\\\?)(\D)([qofpivkslhwuteymrjxnzg]$)|([^[:upper:]])(\<\w)|[[:digit:]]
input2696_1_10,(.\B)(\S)(\\\\?)(\D)([qofpivkslhwuteymrjxnzg]$)|([^[:upper:]])(\<\w)
input2696_7,(.\B)(\S)(\\\\?)(\D)([e-y]$)|([^[:upper:]])(\<\w)
input2696_7_1,(.\B)(\S)(\\\\?)(\D)([thpxioenujqlmwsgvyrkf]$)|([^[:upper:]])(\<\w)
input2696_7_7,(.\B)(\S)(\\\\?)(\D)([e-x]$)|([^[:upper:]])(\<\w)
input2696_7_8,(.\B)(\S)(\\\\?)(\D)([e-z]$)|([^[:upper:]])(\<\w)
input2696_7_9,(.\B)(\S)(\\\\?)(\D)([e-y]$)|([^[:upper:]])(\<\w)|[[:digit:]]
input2696_7_10,(.\B)(\S)(\\\\?+)(\D)([e-y]$)|([^[:upper:]])(\<\w)
input2696_9,(.\B)(\S)(\\\\?)(\D)([e-z]$)|([^[:upper:]])(\<\w)|[[:digit:]]
input2696_9_1,(.\B)(\S)(\\\\?)(\D)([xznpthlvjrqkyifowgmues]$)|([^[:upper:]])(\<\w)|[[:digit:]]
input2696_9_7,(.\B)(\S)(\\\\?)(\D)([e-y]$)|([^[:upper:]])(\<\w)|[[:digit:]]
input2696_9_9,(.\B)(\S)(\\\\?)(\D)([e-z]$)|([^[:upper:]])(\<\w)|[[:digit:]]|[[:digit:]]
input2696_9_10,(.\B)(\S)(\\\\?{1})(\D)([e-z]$)|([^[:upper:]])(\<\w)|[[:digit:]]
input2696_10,(.\B)(\S)(\\\\?{1})(\D)([e-z]$)|([^[:upper:]])(\<\w)
input2696_10_1,(.\B)(\S)(\\\\?+)(\D)([wjxvfgkesnpmlryihtquzo]$)|([^[:upper:]])(\<\w)
input2696_10_7,(.\B)(\S)(\\\\?+)(\D)([e-y]$)|([^[:upper:]])(\<\w)
input2696_10_9,(.\B)(\S)(\\\\?+)(\D)([e-z]$)|([^[:upper:]])(\<\w)|[[:digit:]]
input2723,(\@+)([r-x])(\<.\>)([^\s])(\B\w)(^[[:alpha:]]$)(\D)|
input2723_1,(\@+)([wxsurtv])(\<.\>)([^\s])(\B\w)(^[[:alpha:]]$)(\D)|
input2723_1_3,(\@+)([w]|[x]|[t]|[u]|[v]|[s]|[r])(\<.\>)([^\s])(\B\w)(^[[:alpha:]]$)(\D)|
input2723_1_10,(\@+)([wxtuvsr])(\<.\>)([^\s])(\B\w)(^[[:alpha:]]$)(\D)|
